,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment
463,12938.0,1,1,114.13999999999999,4,1,1,411,promising
464,12939.0,3,8,11581.800000000001,3,5,5,355,loyal customers
465,12940.0,2,4,876.2900000000001,3,4,3,343,loyal customers
466,12942.0,5,2,425.1499999999999,2,2,2,222,hibernating
467,12943.0,10,1,-3.75,1,1,1,111,hibernating
468,12944.0,2,2,604.51,3,2,3,323,about to sleep
469,12945.0,10,1,462.95000000000005,1,1,3,113,hibernating
470,12947.0,5,10,1103.25,2,5,4,254,can't loose
471,12948.0,1,8,2053.7,4,5,5,455,loyal customers
472,12949.0,1,10,4143.02,4,5,5,455,loyal customers
473,12950.0,1,3,1843.0,5,3,4,534,potential loyalists
474,12951.0,1,8,1042.0700000000002,5,5,4,554,champions
475,12952.0,1,5,1382.84,5,4,4,544,champions
476,12953.0,1,1,329.85,5,1,2,512,new customers
477,12955.0,1,14,4734.26,5,5,5,555,champions
478,12956.0,11,1,108.07,1,1,1,111,hibernating
479,12957.0,1,12,3979.04,5,5,5,555,champions
480,12962.0,1,2,266.39000000000004,5,2,2,522,potential loyalists
481,12963.0,1,8,1475.23,5,5,4,554,champions
482,12965.0,3,1,771.91,2,1,3,213,hibernating
483,12966.0,1,1,160.18,5,1,1,511,new customers
484,12967.0,1,3,-173.64999999999998,5,3,1,531,potential loyalists
485,12968.0,4,1,135.95,2,1,1,211,hibernating
486,12970.0,1,4,452.24,5,4,3,543,champions
487,12971.0,1,86,10662.07,5,5,5,555,champions
488,12974.0,7,1,144.8,1,1,1,111,hibernating
489,12976.0,7,1,738.6,1,1,3,113,hibernating
490,12977.0,6,1,39.24,2,1,1,211,hibernating
491,12980.0,6,12,7092.06,2,5,5,255,can't loose
492,12981.0,1,2,372.22,4,2,2,422,potential loyalists
493,12982.0,8,2,377.2,1,2,2,122,hibernating
494,12984.0,1,1,97.5,4,1,1,411,promising
495,12985.0,1,3,1215.6200000000001,5,3,4,534,potential loyalists
496,12987.0,3,3,545.0,2,3,3,233,at risk
497,12988.0,10,1,535.3200000000002,1,1,3,113,hibernating
498,12989.0,1,19,6854.509999999999,5,5,5,555,champions
499,12990.0,1,3,409.5,4,3,2,432,potential loyalists
500,12991.0,1,2,503.75999999999993,4,2,3,423,potential loyalists
501,12993.0,1,4,414.76000000000005,4,4,2,442,loyal customers
502,12994.0,1,5,902.22,5,4,4,544,champions
503,12995.0,3,2,200.72,2,2,1,221,hibernating
504,12997.0,1,7,1197.9400000000003,4,5,4,454,loyal customers
505,12999.0,7,3,455.88,1,3,3,133,at risk
506,13000.0,4,2,333.09999999999997,2,2,2,222,hibernating
507,13001.0,1,15,9797.92,5,5,5,555,champions
508,13002.0,11,1,120.94999999999999,1,1,1,111,hibernating
509,13003.0,4,3,149.05,2,3,1,231,at risk
510,13004.0,1,22,5613.429999999999,4,5,5,455,loyal customers
511,13005.0,6,3,468.94999999999993,2,3,3,233,at risk
512,13006.0,2,1,81.57,3,1,1,311,about to sleep
513,13008.0,11,2,178.47000000000003,1,2,1,121,hibernating
514,13011.0,12,0,0.0,1,1,1,111,hibernating
515,13012.0,1,11,1311.62,5,5,4,554,champions
516,13013.0,1,13,3258.6500000000005,5,5,5,555,champions
517,13014.0,1,16,3365.4300000000003,5,5,5,555,champions
518,13015.0,2,5,3346.2799999999997,3,4,5,345,loyal customers
519,13016.0,3,3,789.8899999999999,2,3,3,233,at risk
520,13017.0,1,1,204.0,5,1,1,511,new customers
521,13018.0,1,29,7272.75,4,5,5,455,loyal customers
522,13021.0,1,11,2604.68,5,5,5,555,champions
523,13023.0,3,2,689.9000000000001,3,2,3,323,about to sleep
524,13026.0,1,8,936.1500000000001,5,5,4,554,champions
525,13027.0,4,6,6912.0,2,4,5,245,at risk
526,13028.0,1,3,659.68,4,3,3,433,potential loyalists
527,13029.0,1,3,1247.5,4,3,4,434,potential loyalists
528,13030.0,1,1,371.7399999999999,5,1,2,512,new customers
529,13032.0,2,3,996.5200000000001,3,3,4,334,need attention
530,13033.0,12,1,190.54999999999998,1,1,1,111,hibernating
531,13034.0,2,1,476.9099999999999,3,1,3,313,about to sleep
532,13035.0,2,3,886.6300000000001,3,3,4,334,need attention
533,13037.0,5,3,881.07,2,3,4,234,at risk
534,13038.0,3,3,908.46,2,3,4,234,at risk
535,13040.0,1,2,676.99,5,2,3,523,potential loyalists
536,13043.0,9,2,471.57000000000005,1,2,3,123,hibernating
537,13044.0,10,1,560.47,1,1,3,113,hibernating
538,13045.0,4,1,305.28,2,1,2,212,hibernating
539,13046.0,1,2,629.31,4,2,3,423,potential loyalists
540,13047.0,2,15,2712.47,4,5,5,455,loyal customers
541,13048.0,1,5,1805.9100000000003,4,4,4,444,loyal customers
542,13049.0,3,2,656.6800000000001,3,2,3,323,about to sleep
543,13050.0,1,27,5356.599999999999,5,5,5,555,champions
544,13052.0,7,1,348.15000000000003,1,1,2,112,hibernating
545,13055.0,3,4,1201.9599999999998,3,4,4,344,loyal customers
546,13058.0,1,3,271.4,4,3,2,432,potential loyalists
547,13059.0,9,1,183.4,1,1,1,111,hibernating
548,13060.0,9,1,307.53000000000003,1,1,2,112,hibernating
549,13061.0,3,1,248.61,2,1,2,212,hibernating
550,13062.0,7,1,346.98,1,1,2,112,hibernating
551,13064.0,1,4,1119.4899999999998,4,4,4,444,loyal customers
552,13065.0,12,0,0.0,1,1,1,111,hibernating
553,13066.0,1,3,430.9,4,3,2,432,potential loyalists
554,13067.0,3,1,115.46000000000001,2,1,1,211,hibernating
555,13068.0,1,2,344.0,5,2,2,522,potential loyalists
556,13069.0,1,25,3385.32,5,5,5,555,champions
557,13070.0,7,1,228.8,1,1,2,112,hibernating
558,13072.0,9,1,177.14999999999998,1,1,1,111,hibernating
559,13075.0,5,1,919.6100000000001,2,1,4,214,hibernating
560,13077.0,1,3,415.55,5,3,2,532,potential loyalists
561,13078.0,1,42,11917.89,5,5,5,555,champions
562,13079.0,1,5,220.10000000000002,5,4,2,542,champions
563,13080.0,6,1,58.08,1,1,1,111,hibernating
564,13081.0,1,19,25597.7,5,5,5,555,champions
565,13082.0,5,10,3595.4799999999996,2,5,5,255,can't loose
566,13083.0,1,2,303.75,5,2,2,522,potential loyalists
567,13085.0,6,3,272.38000000000005,2,3,2,232,at risk
568,13089.0,1,115,54155.25999999999,5,5,5,555,champions
569,13090.0,1,15,7680.990000000002,5,5,5,555,champions
570,13091.0,1,2,319.82000000000005,4,2,2,422,potential loyalists
571,13092.0,3,6,459.83,3,4,3,343,loyal customers
572,13093.0,9,12,6942.070000000001,1,5,5,155,can't loose
573,13094.0,1,15,1485.1800000000003,4,5,4,454,loyal customers
574,13095.0,3,1,74.4,3,1,1,311,about to sleep
575,13097.0,2,14,5893.32,3,5,5,355,loyal customers
576,13098.0,1,41,28658.879999999997,5,5,5,555,champions
577,13099.0,4,1,207.35999999999999,2,1,1,211,hibernating
578,13101.0,8,1,101.19,1,1,1,111,hibernating
579,13102.0,1,26,6019.47,5,5,5,555,champions
580,13103.0,2,1,243.94,3,1,2,312,about to sleep
581,13104.0,1,6,1098.48,5,4,4,544,champions
582,13106.0,5,2,59.5,2,2,1,221,hibernating
583,13107.0,2,5,1524.0700000000002,3,4,4,344,loyal customers
584,13108.0,12,0,0.0,1,1,1,111,hibernating
585,13109.0,1,5,766.84,5,4,3,543,champions
586,13110.0,1,8,1452.87,4,5,4,454,loyal customers
587,13113.0,1,38,10168.880000000003,5,5,5,555,champions
588,13115.0,1,13,2210.6299999999997,5,5,5,555,champions
589,13116.0,4,2,485.19,2,2,3,223,hibernating
590,13117.0,1,6,596.76,4,4,3,443,loyal customers
591,13118.0,1,7,1124.9999999999998,4,5,4,454,loyal customers
592,13120.0,8,1,30.599999999999998,1,1,1,111,hibernating
593,13121.0,9,2,254.72999999999996,1,2,2,122,hibernating
594,13122.0,4,2,922.39,2,2,4,224,hibernating
595,13124.0,3,3,3866.33,2,3,5,235,at risk
596,13126.0,1,8,1832.85,5,5,4,554,champions
597,13127.0,3,1,259.16999999999996,2,1,2,212,hibernating
598,13130.0,4,1,64.0,2,1,1,211,hibernating
599,13131.0,1,4,1039.3,4,4,4,444,loyal customers
600,13132.0,9,1,77.3,1,1,1,111,hibernating
601,13133.0,10,2,109.8,1,2,1,121,hibernating
602,13134.0,3,7,1740.6299999999999,2,5,4,254,can't loose
603,13135.0,7,1,3096.0,1,1,5,115,hibernating
604,13136.0,2,10,2565.48,3,5,5,355,loyal customers
605,13137.0,1,9,3605.08,5,5,5,555,champions
606,13138.0,1,5,769.1600000000001,4,4,3,443,loyal customers
607,13139.0,1,8,5055.79,4,5,5,455,loyal customers
608,13140.0,4,2,264.21,2,2,2,222,hibernating
609,13141.0,3,6,2385.7999999999997,2,4,5,245,at risk
610,13142.0,1,1,307.0899999999999,4,1,2,412,promising
611,13144.0,11,1,110.94999999999999,1,1,1,111,hibernating
612,13145.0,2,4,319.77000000000004,3,4,2,342,loyal customers
613,13146.0,1,1,228.91,4,1,2,412,promising
614,13147.0,1,4,712.8000000000001,5,4,3,543,champions
615,13148.0,1,17,3348.4800000000005,4,5,5,455,loyal customers
616,13149.0,1,4,1676.06,4,4,4,444,loyal customers
617,13151.0,7,2,1250.3700000000003,1,2,4,124,hibernating
618,13153.0,1,1,486.22,5,1,3,513,new customers
619,13154.0,5,1,-611.86,2,1,1,211,hibernating
620,13155.0,2,3,592.06,3,3,3,333,need attention
621,13157.0,2,5,1721.5700000000002,3,4,4,344,loyal customers
622,13158.0,4,4,1201.06,2,4,4,244,at risk
623,13159.0,1,5,1379.75,5,4,4,544,champions
624,13160.0,1,1,91.8,4,1,1,411,promising
625,13161.0,11,1,112.75,1,1,1,111,hibernating
626,13162.0,5,5,1644.99,2,4,4,244,at risk
627,13165.0,2,2,1021.4799999999998,3,2,4,324,about to sleep
628,13166.0,10,2,414.70000000000005,1,2,2,122,hibernating
629,13167.0,1,4,791.33,4,4,3,443,loyal customers
630,13168.0,2,5,1310.14,3,4,4,344,loyal customers
631,13169.0,3,2,712.8799999999999,3,2,3,323,about to sleep
632,13170.0,1,1,116.00999999999999,4,1,1,411,promising
633,13171.0,1,5,426.80999999999995,5,4,2,542,champions
634,13173.0,1,1,187.70999999999998,5,1,1,511,new customers
635,13174.0,1,2,1401.06,4,2,4,424,potential loyalists
636,13176.0,2,1,492.84000000000003,3,1,3,313,about to sleep
637,13177.0,3,1,282.45,3,1,2,312,about to sleep
638,13178.0,1,11,5725.469999999999,4,5,5,455,loyal customers
639,13182.0,2,1,121.18,3,1,1,311,about to sleep
640,13183.0,1,9,3957.78,5,5,5,555,champions
641,13184.0,1,12,1648.7899999999997,4,5,4,454,loyal customers
642,13185.0,9,1,71.4,1,1,1,111,hibernating
643,13186.0,2,5,1539.69,3,4,4,344,loyal customers
644,13187.0,12,1,236.01999999999998,1,1,2,112,hibernating
645,13188.0,1,1,114.60000000000001,5,1,1,511,new customers
646,13189.0,1,2,260.68,4,2,2,422,potential loyalists
647,13192.0,4,2,911.94,2,2,4,224,hibernating
648,13193.0,3,1,117.88000000000001,3,1,1,311,about to sleep
649,13194.0,5,1,60.7,2,1,1,211,hibernating
650,13196.0,1,4,1797.7800000000004,5,4,4,544,champions
651,13198.0,1,8,3384.0899999999997,5,5,5,555,champions
652,13199.0,1,38,9335.28,5,5,5,555,champions
653,13200.0,1,4,870.09,4,4,3,443,loyal customers
654,13203.0,1,4,869.46,5,4,3,543,champions
655,13207.0,1,2,250.26000000000005,4,2,2,422,potential loyalists
656,13208.0,2,7,1205.9,3,5,4,354,loyal customers
657,13209.0,1,11,5820.16,4,5,5,455,loyal customers
658,13210.0,4,1,353.48,2,1,2,212,hibernating
659,13211.0,1,3,1197.42,5,3,4,534,potential loyalists
660,13212.0,1,4,780.5799999999999,5,4,3,543,champions
661,13213.0,2,6,1518.4299999999998,3,4,4,344,loyal customers
662,13216.0,9,1,333.74,1,1,2,112,hibernating
663,13217.0,5,5,133.62,2,4,1,241,at risk
664,13218.0,5,1,62.64,2,1,1,211,hibernating
665,13220.0,3,4,819.29,2,4,3,243,at risk
666,13221.0,8,2,847.4100000000001,1,2,3,123,hibernating
667,13223.0,7,2,163.20000000000002,1,2,1,121,hibernating
668,13224.0,3,3,2150.85,3,3,5,335,need attention
669,13225.0,1,8,6083.040000000001,5,5,5,555,champions
670,13226.0,9,1,108.21,1,1,1,111,hibernating
671,13227.0,7,1,257.7,1,1,2,112,hibernating
672,13228.0,3,1,358.0,2,1,2,212,hibernating
673,13229.0,8,1,160.95,1,1,1,111,hibernating
674,13230.0,1,16,2669.96,5,5,5,555,champions
675,13232.0,1,7,1357.6000000000001,4,5,4,454,loyal customers
676,13233.0,3,2,605.1200000000001,2,2,3,223,hibernating
677,13235.0,7,2,101.17000000000019,1,2,1,121,hibernating
678,13236.0,1,3,727.2699999999999,4,3,3,433,potential loyalists
679,13238.0,1,5,680.83,5,4,3,543,champions
680,13239.0,9,1,329.56,1,1,2,112,hibernating
681,13240.0,4,3,439.58000000000004,2,3,2,232,at risk
682,13242.0,4,3,270.4,2,3,2,232,at risk
683,13243.0,7,1,600.0700000000002,1,1,3,113,hibernating
684,13244.0,4,1,121.74,2,1,1,211,hibernating
685,13245.0,2,1,430.5,3,1,2,312,about to sleep
686,13246.0,1,7,1922.1,4,5,5,455,loyal customers
687,13247.0,1,4,501.12,4,4,3,443,loyal customers
688,13248.0,5,2,465.68000000000006,2,2,3,223,hibernating
689,13249.0,4,3,711.4100000000001,2,3,3,233,at risk
690,13253.0,6,2,1030.4,2,2,4,224,hibernating
691,13255.0,1,2,164.96,5,2,1,521,potential loyalists
692,13256.0,1,1,0.0,4,1,1,411,promising
693,13258.0,1,3,698.58,4,3,3,433,potential loyalists
694,13259.0,3,1,292.31999999999994,3,1,2,312,about to sleep
695,13260.0,3,1,557.62,3,1,3,313,about to sleep
696,13261.0,9,2,944.1,1,2,4,124,hibernating
697,13262.0,9,1,200.29,1,1,1,111,hibernating
698,13263.0,1,35,7454.070000000001,5,5,5,555,champions
699,13265.0,2,5,2107.66,3,4,5,345,loyal customers
700,13266.0,1,19,3717.6699999999996,5,5,5,555,champions
701,13267.0,1,25,4089.8900000000003,5,5,5,555,champions
702,13268.0,1,15,3167.64,4,5,5,455,loyal customers
703,13269.0,1,16,4964.49,5,5,5,555,champions
704,13270.0,12,0,0.0,1,1,1,111,hibernating
705,13271.0,2,2,178.26,3,2,1,321,about to sleep
706,13272.0,1,2,276.56,4,2,2,422,potential loyalists
707,13273.0,4,1,138.98,2,1,1,211,hibernating
708,13276.0,3,2,590.93,3,2,3,323,about to sleep
709,13277.0,1,4,258.4,4,4,2,442,loyal customers
710,13278.0,2,1,542.73,3,1,3,313,about to sleep
711,13279.0,3,2,126.3,3,2,1,321,about to sleep
712,13280.0,5,3,814.8599999999999,2,3,3,233,at risk
713,13282.0,1,6,1047.8400000000001,4,4,4,444,loyal customers
714,13283.0,3,2,93.66,3,2,1,321,about to sleep
715,13284.0,11,2,196.15,1,2,1,121,hibernating
716,13285.0,1,4,2709.12,4,4,5,445,loyal customers
717,13291.0,6,1,361.11,2,1,2,212,hibernating
718,13292.0,2,2,578.94,3,2,3,323,about to sleep
719,13294.0,7,2,873.74,1,2,3,123,hibernating
720,13295.0,12,1,201.2,1,1,1,111,hibernating
721,13296.0,5,1,87.4,2,1,1,211,hibernating
722,13297.0,1,4,2089.85,5,4,5,545,champions
723,13298.0,1,1,360.0,5,1,2,512,new customers
724,13299.0,9,1,142.5,1,1,1,111,hibernating
725,13300.0,6,2,365.28999999999996,2,2,2,222,hibernating
726,13301.0,4,4,618.0899999999999,2,4,3,243,at risk
727,13302.0,6,1,63.75,2,1,1,211,hibernating
728,13304.0,12,1,300.41999999999996,1,1,2,112,hibernating
729,13305.0,1,9,1864.66,5,5,4,554,champions
730,13307.0,4,1,15.0,2,1,1,211,hibernating
731,13308.0,1,4,1367.6100000000001,4,4,4,444,loyal customers
732,13309.0,1,5,1456.79,5,4,4,544,champions
733,13310.0,1,6,1083.6300000000003,5,4,4,544,champions
734,13311.0,1,2,598.57,5,2,3,523,potential loyalists
735,13313.0,1,5,1555.32,4,4,4,444,loyal customers
736,13314.0,1,4,578.6600000000001,5,4,3,543,champions
737,13316.0,2,5,5815.49,3,4,5,345,loyal customers
738,13317.0,3,9,2140.0699999999997,3,5,5,355,loyal customers
739,13318.0,1,3,640.76,5,3,3,533,potential loyalists
740,13319.0,1,33,9933.210000000001,5,5,5,555,champions
741,13320.0,3,6,1491.6999999999998,3,4,4,344,loyal customers
742,13321.0,3,2,567.3599999999999,2,2,3,223,hibernating
743,13322.0,1,1,199.48,4,1,1,411,promising
744,13323.0,1,5,787.8499999999999,5,4,3,543,champions
745,13324.0,2,12,7072.799999999999,4,5,5,455,loyal customers
746,13325.0,3,1,675.3,2,1,3,213,hibernating
747,13327.0,2,7,2872.57,3,5,5,355,loyal customers
748,13328.0,11,1,1308.48,1,1,4,114,hibernating
749,13329.0,2,3,436.20000000000005,4,3,2,432,potential loyalists
750,13330.0,4,3,1140.9299999999998,2,3,4,234,at risk
751,13332.0,1,1,350.9,4,1,2,412,promising
752,13334.0,3,3,3536.82,2,3,5,235,at risk
753,13336.0,3,1,795.1200000000001,2,1,3,213,hibernating
754,13338.0,6,3,431.82000000000005,2,3,2,232,at risk
755,13339.0,7,1,860.12,1,1,3,113,hibernating
756,13340.0,2,7,10736.48,3,5,5,355,loyal customers
757,13341.0,9,1,775.8499999999999,1,1,3,113,hibernating
758,13343.0,6,2,303.93,2,2,2,222,hibernating
759,13344.0,3,3,2543.7200000000003,3,3,5,335,need attention
760,13345.0,10,2,377.6,1,2,2,122,hibernating
761,13347.0,3,1,341.36,3,1,2,312,about to sleep
762,13348.0,3,1,233.76,3,1,2,312,about to sleep
763,13349.0,1,1,247.32,5,1,2,512,new customers
764,13350.0,1,3,910.7199999999999,4,3,4,434,potential loyalists
765,13351.0,3,1,373.94,3,1,2,312,about to sleep
766,13352.0,1,2,389.28,5,2,2,522,potential loyalists
767,13354.0,3,1,743.5300000000001,3,1,3,313,about to sleep
768,13355.0,5,1,674.7,2,1,3,213,hibernating
769,13356.0,3,1,768.2400000000001,2,1,3,213,hibernating
770,13357.0,9,1,609.95,1,1,3,113,hibernating
771,13358.0,9,1,439.03000000000003,1,1,2,112,hibernating
772,13359.0,2,2,431.25999999999993,3,2,2,322,about to sleep
773,13362.0,1,5,3085.4900000000007,5,4,5,545,champions
774,13363.0,1,2,992.5,4,2,4,424,potential loyalists
775,13364.0,3,2,0.0,3,2,1,321,about to sleep
776,13365.0,1,3,2191.22,5,3,5,535,potential loyalists
777,13366.0,2,1,56.160000000000004,3,1,1,311,about to sleep
778,13368.0,9,2,623.3999999999999,1,2,3,123,hibernating
779,13369.0,12,1,-44.53,1,1,1,111,hibernating
780,13370.0,12,0,0.0,1,1,1,111,hibernating
781,13372.0,3,1,378.63999999999993,2,1,2,212,hibernating
782,13373.0,3,3,3312.250000000001,3,3,5,335,need attention
783,13375.0,3,2,772.9,2,2,3,223,hibernating
784,13376.0,4,3,1019.76,2,3,4,234,at risk
785,13379.0,1,3,572.56,4,3,3,433,potential loyalists
786,13381.0,1,7,3626.81,4,5,5,455,loyal customers
787,13382.0,10,1,222.99,1,1,2,112,hibernating
788,13384.0,1,9,4122.28,4,5,5,455,loyal customers
789,13385.0,11,1,534.5699999999999,1,1,3,113,hibernating
790,13388.0,5,3,627.15,2,3,3,233,at risk
791,13389.0,1,3,797.96,5,3,3,533,potential loyalists
792,13390.0,3,1,544.08,2,1,3,213,hibernating
793,13391.0,7,1,59.8,1,1,1,111,hibernating
794,13394.0,1,10,2312.8,5,5,5,555,champions
795,13395.0,7,1,307.71999999999997,1,1,2,112,hibernating
796,13396.0,1,4,1325.2900000000002,4,4,4,444,loyal customers
797,13397.0,3,6,1539.18,2,4,4,244,at risk
798,13398.0,7,1,457.34000000000003,1,1,3,113,hibernating
799,13402.0,5,1,312.95,2,1,2,212,hibernating
800,13403.0,1,1,75.0,4,1,1,411,promising
801,13404.0,1,2,252.49,5,2,2,522,potential loyalists
802,13405.0,3,3,572.451,2,3,3,233,at risk
803,13408.0,1,78,25949.579999999998,5,5,5,555,champions
804,13410.0,1,7,988.91,5,5,4,554,champions
805,13411.0,4,1,213.55,2,1,1,211,hibernating
806,13414.0,5,3,1390.5,2,3,4,234,at risk
807,13416.0,2,2,712.5,3,2,3,323,about to sleep
808,13417.0,1,2,640.8299999999999,5,2,3,523,potential loyalists
809,13418.0,1,20,4853.1,4,5,5,455,loyal customers
810,13419.0,3,1,221.06,3,1,2,312,about to sleep
811,13420.0,5,4,140.35,2,4,1,241,at risk
812,13421.0,2,3,1848.98,3,3,4,334,need attention
813,13422.0,2,2,2601.55,3,2,5,325,about to sleep
814,13425.0,4,3,1624.21,2,3,4,234,at risk
815,13426.0,1,12,3550.7000000000007,5,5,5,555,champions
816,13427.0,1,3,582.6,4,3,3,433,potential loyalists
817,13428.0,1,1,218.46999999999997,5,1,2,512,new customers
818,13429.0,1,4,1006.8,5,4,4,544,champions
819,13430.0,1,4,648.6899999999999,4,4,3,443,loyal customers
820,13431.0,3,2,1269.1,3,2,4,324,about to sleep
821,13434.0,3,2,534.2400000000001,2,2,3,223,hibernating
822,13435.0,1,9,3794.4900000000002,5,5,5,555,champions
823,13436.0,1,1,196.88999999999996,5,1,1,511,new customers
824,13437.0,1,7,3408.06,4,5,5,455,loyal customers
825,13439.0,9,1,283.71,1,1,2,112,hibernating
826,13441.0,4,1,296.64000000000004,2,1,2,212,hibernating
827,13447.0,1,4,1104.2299999999998,4,4,4,444,loyal customers
828,13448.0,1,8,3021.710000000001,4,5,5,455,loyal customers
829,13449.0,1,1,291.88000000000005,4,1,2,412,promising
830,13450.0,1,6,2043.7199999999998,4,4,5,445,loyal customers
831,13451.0,1,6,2916.4500000000007,4,4,5,445,loyal customers
832,13452.0,9,2,590.0,1,2,3,123,hibernating
833,13453.0,6,2,356.98,2,2,2,222,hibernating
834,13455.0,1,3,314.40999999999997,4,3,2,432,potential loyalists
835,13456.0,1,7,1737.8200000000002,4,5,4,454,loyal customers
836,13458.0,1,22,9537.919999999998,5,5,5,555,champions
837,13460.0,1,2,183.44,4,2,1,421,potential loyalists
838,13461.0,2,3,1445.0,3,3,4,334,need attention
839,13462.0,7,2,143.25,1,2,1,121,hibernating
840,13464.0,2,1,674.6800000000001,3,1,3,313,about to sleep
841,13466.0,4,2,297.95000000000005,2,2,2,222,hibernating
842,13467.0,1,2,1083.71,5,2,4,524,potential loyalists
843,13468.0,1,39,5074.52,5,5,5,555,champions
844,13470.0,4,2,165.0,2,2,1,221,hibernating
845,13471.0,1,4,2531.58,5,4,5,545,champions
846,13473.0,3,3,417.53999999999996,3,3,2,332,need attention
847,13474.0,8,1,229.59,1,1,2,112,hibernating
848,13475.0,7,4,1431.78,1,4,4,144,at risk
849,13476.0,6,4,1092.7699999999998,1,4,4,144,at risk
850,13477.0,2,8,1441.5300000000002,3,5,4,354,loyal customers
851,13479.0,7,3,291.0,1,3,2,132,at risk
852,13481.0,2,7,1781.06,3,5,4,354,loyal customers
853,13482.0,8,1,184.64,1,1,1,111,hibernating
854,13483.0,3,1,140.34,3,1,1,311,about to sleep
855,13484.0,8,1,313.8,1,1,2,112,hibernating
856,13485.0,8,1,454.24,1,1,3,113,hibernating
857,13486.0,3,3,1122.41,2,3,4,234,at risk
858,13487.0,2,3,575.4,3,3,3,333,need attention
859,13488.0,1,16,7528.6900000000005,4,5,5,455,loyal customers
860,13489.0,4,4,449.52000000000004,2,4,3,243,at risk
861,13491.0,2,9,1116.92,3,5,4,354,loyal customers
862,13492.0,5,3,1269.84,2,3,4,234,at risk
863,13493.0,10,2,618.63,1,2,3,123,hibernating
864,13494.0,11,1,316.26000000000005,1,1,2,112,hibernating
865,13495.0,1,4,1533.9200000000003,5,4,4,544,champions
866,13496.0,1,3,617.93,5,3,3,533,potential loyalists
867,13497.0,10,1,194.55,1,1,1,111,hibernating
868,13499.0,1,7,1146.9599999999998,4,5,4,454,loyal customers
869,13500.0,1,4,1136.77,4,4,4,444,loyal customers
870,13501.0,8,2,1310.47,1,2,4,124,hibernating
871,13502.0,1,3,292.0,4,3,2,432,potential loyalists
872,13503.0,3,1,216.85000000000002,3,1,2,312,about to sleep
873,13504.0,3,1,295.93000000000006,3,1,2,312,about to sleep
874,13505.0,3,8,4282.88,3,5,5,355,loyal customers
875,13506.0,11,2,151.70000000000002,1,2,1,121,hibernating
876,13507.0,1,4,2479.1600000000003,5,4,5,545,champions
877,13508.0,9,1,110.97000000000003,1,1,1,111,hibernating
878,13509.0,1,7,979.72,5,5,4,554,champions
879,13510.0,1,5,1785.1599999999999,5,4,4,544,champions
880,13512.0,9,1,251.20999999999998,1,1,2,112,hibernating
881,13513.0,5,1,205.09999999999997,2,1,1,211,hibernating
